ID,Product Name,Company,State Regulation,State Reg Type,Initial Cost/Unit,Initial Registration Status,Next Renewal Plans,Manage Tonnage?,Certificate Exp,Renewal Estimate,Initial Sub Date,Cancellation Effective,Submission Date,Frequency,Month,State,Initial Current Payment,Renewal Current Payment,Tonnage Current Payment,ALL Payments,Label On File,Submission/Maintenance Notes,Label change request,Label Update Submission,State ID,State Name,Current Certificate,Inactive (from Company),Priority/Phase,Last Modified,Renewal Method,Min Ton Fee,Late Fee,Fee Unit,Manage Renewals?,Smallest Net Weight (Lbs),Active Prod?,Product Name Lookup,Renewal Actual,Invoiced On,Eligible for Sale,Multiple Package Sizes?,Smallest Package Size,Product Grade,Ag Use? (Product),Product Type,Product Types Regulated,Claim Triggers,Microbes Included?,Package Unit,Invoice Status,Label Update Pending,Company Name,Address Line 1,Address Line 2,Package Size Trigger,Reg App Method,Test Frequency (from State Regulation),Pathogen Analysis,Heavy Metals Test,Labs Required For Reg,Efficacy Requirements,In-state trials,State Regulation Notes,New Reg Turnaround,New Reg Sub Docs Needed,Label Update Needed,Product Notes,Check Payee,Office Email Address,Label Update Submission Method,Tonnage Submission Method,Invoice #,New Reg Method,Created By,Reg Classification,Approval Received,Tonnage Reporting Req'd?,Reg Classification 2,Login,Password (from Login),Username (from Login),Website (from Login),Day of Month Due,Fee Unit 2,TON Cost/Unit (from State Regulation),CONFIRMED - State Regulation,CONFIRMED - Registration Status,Calculation,Internal Action Needed,State Contact (SC),SC Email Address,Pending Date - Days Since Initial Sub,Minimum Days Before Follow-up,Reg/Lic Number,License #,New Registration Forms,PLL Registration Status Provided,Tonnage Form or Portal,New Registration Notes,USA Plant ID (from Login),Renewal Registration Status,Mail Merge,Renewal Reminder/Form Received,State Abv,Created,ready-to-mail?,Submitted,Renewal Season (from State Regulation),States,PLL/AQT Phase,Tonnage Month (from State Regulation)
6801,Fertilizer License,BOR,MT-Commercial Fertilizer / Soil Amendment License,License,$50.00,Approved,,Yes,12/31/2025,$50.00,,,11/26/2024,Annual,12,MT,,BOR-MT-CC-2025 Lic Prod Renewal,,"BOR-MT-CC-Lic Prod Renew 2023,BOR-MT-CC-2024 Fert Lic Prod Renew,BOR-MT-CC-2025 Lic Prod Renewal",,,,,MT,Montana,MT BOR 2025 License exp 2025-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/HWAWLVL2S8MVk9bRCwS4-Q/y6ZNFaEk0rWy1uImJSahN9UhnIkwkeIk_dCwwJsKyHaS5LEkdfEDGKOegTVHmsYr8OE2KS3keGypHFS41aQh9C6nywGascFibmJB6BJ8YXa0k1UfSG9vV1MPr0QcLeyxXGd-lXp9Jbpy4SXc1gk4_w0RejGnx-AHHD5_4TOkDFZaaflIbovVP7tlbe9gklIK/Hm0npkeEZfqSsQep7sOEPd0HzkBfBK0nHofr8u8k7ME),0 checked out of 1,,11/26/2024 3:19pm,Online Portal,,,$/License,Yes,0.00,1 checked out of 1,,$140.00,BOR-90032230-State Renewal Fees,Yes,,,,,Fertilizer,Fertilizer,Ag-Use,No,,Paid,,U.S. Borax Inc.,Montana Department of Agriculture,Agricultural Sciences Division,,N/A,,,,,,,$75 for a new license or late renewal,3 Months,,,,MT Dept of Ag,agr@mt.gov,,,90032230,Online Portal,Damon Cory-Watson,Commercial Fertilizer / Soil Amendment License,11/26/2024,No,Commercial Fertilizer / Soil Amendment License,BOR-MT-ALL NON-PEST-ALL,Prosperity*123,biofertregistration,https://okta.loginmt.com/app/UserHome,,$/License,,MT-Commercial Fertilizer / Soil Amendment License,Approved,Good,,Kay Deskins,,NaN,30,,,https://okta.loginmt.com/app/UserHome,Approved,https://okta.loginmt.com/app/UserHome,,00029D,Renewal Approved,,checked,MT,9/8/2022 9:20pm,,,End of Year,,,
6803,Granubor 15%,BOR,MT-Commercial Fertilizer,Registration,$30.00,Approved,,Yes,12/31/2025,$30.00,,,11/26/2024,Annual,12,MT,,BOR-MT-CC-2025 Lic Prod Renewal,,"BOR-MT-CC-Lic Prod Renew 2023,BOR-MT-CC-2024 Fert Lic Prod Renew,BOR-MT-CC-2025 Lic Prod Renewal",,,,,MT,Montana,MT BOR 2025 Prod exp 2025-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/8oWS4T8dFNjn1INs78bkow/aNF3gn-UV_bYIxA52sGmyKhLmO--DSesB_q3f4Vxlj5AAUgKSLdA_JkstlqL_E6LhRq2Zmjr3j5z-DZboHR5CLD9qsdUVmIjvRDLOR-4D3m9yBf2w3rcRWgwvx6y-oDmrZpyKIHUTOtY45fOOCiIoO7WHfEMfSAUjOV-uV5AHCUoHe20J8IuqPuWntuCDeWk/UThAS1l3VqMOEyIm-52Jdz1UuD61TWvYr4UotsKW6es),0 checked out of 1,,11/26/2024 3:22pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$140.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,Montana Department of Agriculture,Agricultural Sciences Division,,N/A,,,,,,,,3 Months,Label,,,MT Dept of Ag,agr@mt.gov,Online Portal,,90032230,Online Portal,Damon Cory-Watson,Commercial Fertilizer,11/26/2024,Yes,Commercial Fertilizer,BOR-MT-ALL NON-PEST-ALL,Prosperity*123,biofertregistration,https://okta.loginmt.com/app/UserHome,,$/Registration,,MT-Commercial Fertilizer,Approved,Good,,Kay Deskins,,NaN,30,,,https://okta.loginmt.com/app/UserHome,Approved,https://okta.loginmt.com/app/UserHome,"Select company by going to ""Business Relationship"" and chose the company you are submitting a new product under",00029D,Renewal Approved,,checked,MT,9/8/2022 9:20pm,,,End of Year,,,
6804,Solubor 20.5%,BOR,MT-Commercial Fertilizer,Registration,$30.00,Approved,,Yes,12/31/2025,$30.00,,,11/26/2024,Annual,12,MT,,BOR-MT-CC-2025 Lic Prod Renewal,,"BOR-MT-CC-Lic Prod Renew 2023,BOR-MT-CC-2024 Fert Lic Prod Renew,BOR-MT-CC-2025 Lic Prod Renewal",,,,,MT,Montana,MT BOR 2025 Prod exp 2025-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1737446400000/8oWS4T8dFNjn1INs78bkow/aNF3gn-UV_bYIxA52sGmyKhLmO--DSesB_q3f4Vxlj5AAUgKSLdA_JkstlqL_E6LhRq2Zmjr3j5z-DZboHR5CLD9qsdUVmIjvRDLOR-4D3m9yBf2w3rcRWgwvx6y-oDmrZpyKIHUTOtY45fOOCiIoO7WHfEMfSAUjOV-uV5AHCUoHe20J8IuqPuWntuCDeWk/UThAS1l3VqMOEyIm-52Jdz1UuD61TWvYr4UotsKW6es),0 checked out of 1,,11/26/2024 3:22pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$140.00,BOR-90032230-State Renewal Fees,Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,Montana Department of Agriculture,Agricultural Sciences Division,,N/A,,,,,,,,3 Months,Label,,,MT Dept of Ag,agr@mt.gov,Online Portal,,90032230,Online Portal,Damon Cory-Watson,Commercial Fertilizer,11/26/2024,Yes,Commercial Fertilizer,BOR-MT-ALL NON-PEST-ALL,Prosperity*123,biofertregistration,https://okta.loginmt.com/app/UserHome,,$/Registration,,MT-Commercial Fertilizer,Approved,Good,,Kay Deskins,,NaN,30,,,https://okta.loginmt.com/app/UserHome,Approved,https://okta.loginmt.com/app/UserHome,"Select company by going to ""Business Relationship"" and chose the company you are submitting a new product under",00029D,Renewal Approved,,checked,MT,9/8/2022 9:20pm,,,End of Year,,,
7982,Solubor flow,BOR,MT-Commercial Fertilizer,Registration,$30.00,No Submission,,Yes,,$30.00,,,,Annual,12,MT,,,,,,,,,MT,Montana,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,,,No,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,,,U.S. Borax Inc.,Montana Department of Agriculture,Agricultural Sciences Division,,N/A,,,,,,,,3 Months,Label,,,MT Dept of Ag,agr@mt.gov,Online Portal,,,Online Portal,Teressa Tubia,Commercial Fertilizer,,Yes,Commercial Fertilizer,,,,,,$/Registration,,MT-Commercial Fertilizer,No Submission,Good,,Kay Deskins,,NaN,30,,,https://okta.loginmt.com/app/UserHome,No Submission,https://okta.loginmt.com/app/UserHome,"Select company by going to ""Business Relationship"" and chose the company you are submitting a new product under",,,,,MT,1/24/2023 10:40am,,,End of Year,,,
6942,Tonnage,BOR,MT-Semi-annual tonnage,Tonnage/Mill,,TON Not Required,,Yes,,,,,,Semi-Annual,,MT,,,,,,,,,MT,Montana,,0 checked out of 1,,11/14/2024 2:19pm,,,$25.00,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,N/A,,,,,,"Fertilizer,Amendment/Conditioner,Biological Inoculant",,No,,,,U.S. Borax Inc.,,,,N/A,,,,,,,,,,,,MT Dept of Ag,agr@mt.gov,,Online Portal,,,Teressa Tubia,Semi-annual tonnage,,Yes,Semi-annual tonnage,,,,,,$/Ton Sold,$1.00,MT-Semi-annual tonnage,TON Not Required,Good,,Kay Deskins,,NaN,,,,https://okta.loginmt.com/app/UserHome,TON Not Required,https://okta.loginmt.com/app/UserHome,,,,,,MT,9/27/2022 12:58pm,,,,,,"01,07"
6941,Tonnage,BOR,MT-Semi-annual tonnage,Tonnage/Mill,,TON Not Required,,Yes,,,,,,Semi-Annual,,MT,,,,,,,,,MT,Montana,,0 checked out of 1,,11/14/2024 2:19pm,,,$25.00,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,N/A,,,,,,"Fertilizer,Amendment/Conditioner,Biological Inoculant",,No,,,,U.S. Borax Inc.,,,,N/A,,,,,,,,,,,,MT Dept of Ag,agr@mt.gov,,Online Portal,,,Teressa Tubia,Semi-annual tonnage,,Yes,Semi-annual tonnage,,,,,,$/Ton Sold,$1.00,MT-Semi-annual tonnage,TON Not Required,Good,,Kay Deskins,,NaN,,,,https://okta.loginmt.com/app/UserHome,TON Not Required,https://okta.loginmt.com/app/UserHome,,,,,,MT,9/27/2022 12:58pm,,,,,,"01,07"
6940,Tonnage,BOR,MT-Anhydrous Ammonia Tonnage,Tonnage/Mill,,TON Not Required,,Yes,,,,,,Semi-Annual,,MT,,,,,,,,,MT,Montana,,0 checked out of 1,,11/14/2024 2:19pm,,,,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,N/A,,,,,,Fertilizer,,,,,,U.S. Borax Inc.,,,,N/A,,,,,,,,,,,,MT Dept of Ag,agr@mt.gov,,Online Portal,,,Teressa Tubia,Anhydrous Ammonia Tonnage,,Yes,Anhydrous Ammonia Tonnage,,,,,,$/Ton Sold,$1.70,MT-Anhydrous Ammonia Tonnage,TON Not Required,Good,,Kay Deskins,,NaN,,,,https://okta.loginmt.com/app/UserHome,TON Not Required,https://okta.loginmt.com/app/UserHome,,,,,,MT,9/27/2022 12:58pm,,,,,,"01,07"
12782,Zincubor,BOR,MT-Commercial Fertilizer,Registration,$30.00,No Submission,,Yes,,$30.00,,,,Annual,12,MT,,,,,,"8/15/24: DCW resent list of required info to Tamara 

DCW wrote Tamara on 7/3/24 asking about documents and label. 

Asked Tamara on 5/17 for lots of documents and label.",,,MT,Montana,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,Yes,55.10,1 checked out of 1,,,,No,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,Montana Department of Agriculture,Agricultural Sciences Division,,N/A,,,,,,,,3 Months,Label,,,MT Dept of Ag,agr@mt.gov,Online Portal,,,Online Portal,Teressa Tubia,Commercial Fertilizer,,Yes,Commercial Fertilizer,,,,,,$/Registration,,MT-Commercial Fertilizer,Planned,,,Kay Deskins,,NaN,30,,,https://okta.loginmt.com/app/UserHome,No Submission,https://okta.loginmt.com/app/UserHome,"Select company by going to ""Business Relationship"" and chose the company you are submitting a new product under",,,,,MT,5/16/2024 2:18pm,,,End of Year,,,
6820,Fertilizer License,BOR,NC-Fertilizer Manufacturer License,License,$100.00,Approved,,Yes,6/30/2025,$100.00,,,6/25/2024,Annual,6,NC,,BOR-NC-74311-24/25 MY Renewal,,"BOR-NC-67586-Renewal 23/24,BOR-NC-74311-24/25 MY Renewal",,,,,NC,North Carolina,,0 checked out of 1,,11/15/2024 3:45pm,Paper/Mail,,,$/License,Yes,0.00,1 checked out of 1,,$110.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,,,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,,N/A,,,,,,,,2 Months,,,,NC Dept of Ag,fertilizer.registration@ncagr.gov,,,90031476,Paper/Mail,Damon Cory-Watson,Fertilizer Manufacturer License,7/3/2024,No,Fertilizer Manufacturer License,,,,,,$/License,,NC-Fertilizer Manufacturer License,Approved,Good,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,Approved,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,9/8/2022 9:20pm,,,Mid Year,,,
6821,Granubor 15%,BOR,NC-Commercial Fertilizer - > 5lbs,Registration,$5.00,Approved,,Yes,6/30/2025,$5.00,,,6/25/2024,Annual,6,NC,,BOR-NC-74311-24/25 MY Renewal,,"BOR-NC-67586-Renewal 23/24,BOR-NC-74311-24/25 MY Renewal",,,,,NC,North Carolina,,0 checked out of 1,,11/15/2024 3:45pm,Paper/Mail,,,$/Registration,Yes,0.00,1 checked out of 1,,$110.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,> 5 lbs,N/A,,,,,,,,2 Months,"Label,SDS",,,NC Dept of Ag,fertilizer.registration@ncagr.gov,Email,,90031476,Paper/Mail,Damon Cory-Watson,Commercial Fertilizer - > 5lbs,7/3/2024,No,Commercial Fertilizer - > 5lbs,,,,,,$/Registration,,NC-Commercial Fertilizer - > 5lbs,Approved,Good,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,Approved,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,9/8/2022 9:20pm,,,Mid Year,,,
6822,Solubor 20.5%,BOR,NC-Commercial Fertilizer - > 5lbs,Registration,$5.00,Approved,,Yes,6/30/2025,$5.00,,,6/25/2024,Annual,6,NC,,BOR-NC-74311-24/25 MY Renewal,,"BOR-NC-67586-Renewal 23/24,BOR-NC-74311-24/25 MY Renewal",,,,,NC,North Carolina,,0 checked out of 1,,11/15/2024 3:45pm,Paper/Mail,,,$/Registration,Yes,0.00,1 checked out of 1,,$110.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,> 5 lbs,N/A,,,,,,,,2 Months,"Label,SDS",,,NC Dept of Ag,fertilizer.registration@ncagr.gov,Email,,90031476,Paper/Mail,Damon Cory-Watson,Commercial Fertilizer - > 5lbs,7/3/2024,No,Commercial Fertilizer - > 5lbs,,,,,,$/Registration,,NC-Commercial Fertilizer - > 5lbs,Approved,Good,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,Approved,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,9/8/2022 9:20pm,,,Mid Year,,,
7979,Solubor flow,BOR,NC-Commercial Fertilizer - > 5lbs,Registration,$5.00,No Submission,,Yes,,$5.00,,,,Annual,6,NC,,,,,,,,,NC,North Carolina,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,,$/Registration,Yes,0.00,1 checked out of 1,,,,No,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,> 5 lbs,N/A,,,,,,,,2 Months,"Label,SDS",,,NC Dept of Ag,fertilizer.registration@ncagr.gov,Email,,,Paper/Mail,Teressa Tubia,Commercial Fertilizer - > 5lbs,,No,Commercial Fertilizer - > 5lbs,,,,,,$/Registration,,NC-Commercial Fertilizer - > 5lbs,No Submission,Good,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,No Submission,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,1/24/2023 10:39am,,,Mid Year,,,
7980,Solubor flow,BOR,NC-Commercial Fertilizer - ≤ 5lbs,Registration,$55.00,No Submission,,Yes,,$55.00,,,,Annual,6,NC,,,,,,,,,NC,North Carolina,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,,$/Registration,Yes,0.00,1 checked out of 1,,,,No,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,≤ 5 lbs,N/A,,,,,,,,2 Months,"Label,SDS",,,NC Dept of Ag,fertilizer.registration@ncagr.gov,Email,,,Paper/Mail,Teressa Tubia,Commercial Fertilizer - ≤ 5lbs,,No,Commercial Fertilizer - ≤ 5lbs,,,,,,$/Registration,,NC-Commercial Fertilizer - ≤ 5lbs,No Submission,Good,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,No Submission,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,1/24/2023 10:40am,,,Mid Year,,,
8002,Tonnage,BOR,NC-Fertilizer Tonnage and Inspection Report,Tonnage/Mill,,TON Required,,Yes,,,,,1/31/2024,Monthly,,NC,,,,,,All forms are completed at the end of the year and are submitted with the renewal.,,,NC,North Carolina,,0 checked out of 1,,11/14/2024 2:19pm,,,$0.10,$/Ton Sold,Yes,0.00,1 checked out of 1,,,,No,,,,,,Fertilizer,,,,,,U.S. Borax Inc.,,,,N/A,,,,,,,,,,,,NC Dept of Ag,fertilizer.registration@ncagr.gov,,Paper/Mail,,,Teressa Tubia,Fertilizer Tonnage and Inspection Report,,Yes,Fertilizer Tonnage and Inspection Report,,,,,30,$/Ton Sold,$0.65,NC-Fertilizer Tonnage and Inspection Report,TON Required,Good,,Katrina Proper,katrina.proper@ncagr.gov,NaN,,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,TON Required,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,1/30/2023 11:13am,,,,,,"01,02,03,04,05,06,07,08,09,10,11,12"
12784,Zincubor,BOR,NC-Commercial Fertilizer - ≤ 5lbs,Registration,$55.00,Not Needed,,Yes,,$55.00,,,,Annual,6,NC,,,,,,,,,NC,North Carolina,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,,$/Registration,Yes,55.10,1 checked out of 1,,,,Yes,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,≤ 5 lbs,N/A,,,,,,,,2 Months,"Label,SDS",,,NC Dept of Ag,fertilizer.registration@ncagr.gov,Email,,,Paper/Mail,Teressa Tubia,Commercial Fertilizer - ≤ 5lbs,,No,Commercial Fertilizer - ≤ 5lbs,,,,,,$/Registration,,NC-Commercial Fertilizer - ≤ 5lbs,Not Needed,Good,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,Not Needed,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,5/16/2024 2:18pm,,,Mid Year,,,
12783,Zincubor,BOR,NC-Commercial Fertilizer - > 5lbs,Registration,$5.00,No Submission,,Yes,,$5.00,,,,Annual,6,NC,,,,,,"8/15/24: DCW resent list of required info to Tamara 

DCW wrote Tamara on 7/3/24 asking about documents and label. 

Asked Tamara on 5/17 for lots of documents and label.",,,NC,North Carolina,,0 checked out of 1,,11/14/2024 2:19pm,Paper/Mail,,,$/Registration,Yes,55.10,1 checked out of 1,,,,No,Yes,55.10,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,U.S. Borax Inc.,NCDACS,Seed and Fertilizer Section,> 5 lbs,N/A,,,,,,,,2 Months,"Label,SDS",,,NC Dept of Ag,fertilizer.registration@ncagr.gov,Email,,,Paper/Mail,Teressa Tubia,Commercial Fertilizer - > 5lbs,,No,Commercial Fertilizer - > 5lbs,,,,,,$/Registration,,NC-Commercial Fertilizer - > 5lbs,Planned,,,Helen Quinlan,helen.quinlan@ncagr.gov,NaN,30,,,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,No Submission,https://www.ncagr.gov/divisions/plant-industry/seed-and-fertilizer/registration-commercial-fertilizer-products,,,,,,NC,5/16/2024 2:18pm,,,Mid Year,,,
6824,Fertibor 15%,BOR,ND-Fertilizer,Registration,$50.00,Approved,,Yes,6/30/2026,$50.00,,,6/28/2024,Biennial,6,ND,,BOR-ND-ACH-24/26 MY Renewal,,"BOR-ND-CC-Renew 2023,BOR-ND-ACH-24/26 MY Renewal",,,,,ND,North Dakota,,0 checked out of 1,,11/15/2024 3:45pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$150.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,North Dakota Dept of Ag,600 E Boulevard Ave,,N/A,,,,,,,,2 Months,Label,,,North Dakota Dept of Ag,reg@nd.gov,Online Portal,,90031476,Online Portal,Damon Cory-Watson,Fertilizer,7/9/2024,Yes,Fertilizer,BOR-ND-Fertilizer-License + Tonnage,3323682,FD-2729,https://www.kellysolutions.com/nd/FertdistribLicenses/Index.asp,,$/Registration,,ND-Fertilizer,Approved,Good,,Sara Timmer,stimmer@nd.gov,NaN,30,,,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,Approved,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,,,,,,ND,9/8/2022 9:20pm,,,Mid Year,,,
6823,Fertilizer License,BOR,ND-Distributor's License,License,$100.00,Approved,,Yes,,$100.00,,,6/5/2024,Biennial,6,ND,,BOR-ND-CC-24/25 MY Renewal,,"BOR-ND-CC-Renew 2023,BOR-ND-CC-24/25 MY Renewal",,,,,ND,North Dakota,,0 checked out of 1,,11/15/2024 3:45pm,Online Portal,,$100.00,$/License,Yes,0.00,1 checked out of 1,,$100.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,,,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,North Dakota Dept of Ag,600 E Boulevard Ave,,N/A,,,,,,,,2 Months,,,,North Dakota Dept of Ag,reg@nd.gov,,,90031476,Online Portal,Damon Cory-Watson,Distributor's License,,No,Distributor's License,BOR-ND-Fertilizer-License + Tonnage,3323682,FD-2729,https://www.kellysolutions.com/nd/FertdistribLicenses/Index.asp,,$/License,,ND-Distributor's License,Approved,Good,,Sara Timmer,stimmer@nd.gov,NaN,30,,,https://www.kellysolutions.com/nd/FertdistribLicenses/Index.asp,Approved,https://www.kellysolutions.com/nd/FertdistribLicenses/Index.asp,,,,,,ND,9/8/2022 9:20pm,,,Mid Year,,,
6825,Granubor 15%,BOR,ND-Fertilizer,Registration,$50.00,Approved,,Yes,6/30/2026,$50.00,,,6/28/2024,Biennial,6,ND,,BOR-ND-ACH-24/26 MY Renewal,,"BOR-ND-CC-Renew 2023,BOR-ND-ACH-24/26 MY Renewal",,,,,ND,North Dakota,,0 checked out of 1,,11/15/2024 3:45pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$150.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,North Dakota Dept of Ag,600 E Boulevard Ave,,N/A,,,,,,,,2 Months,Label,,,North Dakota Dept of Ag,reg@nd.gov,Online Portal,,90031476,Online Portal,Damon Cory-Watson,Fertilizer,7/9/2024,Yes,Fertilizer,BOR-ND-Fertilizer-License + Tonnage,3323682,FD-2729,https://www.kellysolutions.com/nd/FertdistribLicenses/Index.asp,,$/Registration,,ND-Fertilizer,Approved,Good,,Sara Timmer,stimmer@nd.gov,NaN,30,,,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,Approved,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,,,,,,ND,9/8/2022 9:20pm,,,Mid Year,,,
6826,Solubor 20.5%,BOR,ND-Fertilizer,Registration,$50.00,Approved,,Yes,6/30/2026,$50.00,,,6/28/2024,Biennial,6,ND,,BOR-ND-ACH-24/26 MY Renewal,,"BOR-ND-CC-Renew 2023,BOR-ND-ACH-24/26 MY Renewal",,,,,ND,North Dakota,,0 checked out of 1,,11/15/2024 3:45pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,$150.00,"""BOR-90031476-State Renewal Fees, Tonnage Fees""",Yes,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,U.S. Borax Inc.,North Dakota Dept of Ag,600 E Boulevard Ave,,N/A,,,,,,,,2 Months,Label,,,North Dakota Dept of Ag,reg@nd.gov,Online Portal,,90031476,Online Portal,Damon Cory-Watson,Fertilizer,7/9/2024,Yes,Fertilizer,BOR-ND-Fertilizer-License + Tonnage,3323682,FD-2729,https://www.kellysolutions.com/nd/FertdistribLicenses/Index.asp,,$/Registration,,ND-Fertilizer,Approved,Good,,Sara Timmer,stimmer@nd.gov,NaN,30,,,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,Approved,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,,,,,,ND,9/8/2022 9:20pm,,,Mid Year,,,
7981,Solubor flow,BOR,ND-Fertilizer,Registration,$50.00,No Submission,,Yes,,$50.00,,,,Biennial,6,ND,,,,,,,,,ND,North Dakota,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,Yes,0.00,1 checked out of 1,,,,No,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,,,U.S. Borax Inc.,North Dakota Dept of Ag,600 E Boulevard Ave,,N/A,,,,,,,,2 Months,Label,,,North Dakota Dept of Ag,reg@nd.gov,Online Portal,,,Online Portal,Teressa Tubia,Fertilizer,,Yes,Fertilizer,,,,,,$/Registration,,ND-Fertilizer,No Submission,Good,,Sara Timmer,stimmer@nd.gov,NaN,30,,,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,No Submission,https://www.kellysolutions.com/erenewals/login.aspx?ReturnUrl=/erenewals/Fertilizer/default.aspx,,,,,,ND,1/24/2023 10:40am,,,Mid Year,,,
